timestamp,conso_serveur_kw,conso_securite_kw,conso_eclairage_kw,conso_climatisation_kw,conso_imprimante_kw,conso_totale_kw,production_solaire_kw,heure,jour_semaine,lag_1h,lag_2h,lag_24h
2026-08-07 01:15:00,0.492,0.141,0.013,0.0,0.015,0.66,0.0,1,4,0.734,0.685,0.701
2026-08-07 01:30:00,0.513,0.125,0.0,0.006,0.009,0.653,0.0,1,4,0.617,0.68,0.692
2026-08-07 01:45:00,0.545,0.147,0.0,0.0,0.028,0.721,0.074,1,4,0.693,0.719,0.673
2026-08-07 02:00:00,0.504,0.161,0.018,0.115,0.019,0.817,0.0,2,4,0.851,0.722,0.717
2026-08-07 02:15:00,0.505,0.17,0.014,0.0,0.015,0.704,0.042,2,4,0.66,0.734,0.791
2026-08-07 02:30:00,0.491,0.138,0.0,0.0,0.02,0.649,0.0,2,4,0.653,0.617,0.751
2026-08-07 02:45:00,0.483,0.155,0.027,0.0,0.046,0.712,0.023,2,4,0.721,0.693,0.944
2026-08-07 03:00:00,0.517,0.145,0.024,0.0,0.032,0.718,0.078,3,4,0.817,0.851,0.801
2026-08-07 03:15:00,0.483,0.149,0.004,0.177,0.032,0.844,0.0,3,4,0.704,0.66,0.779
2026-08-07 03:30:00,0.501,0.176,0.005,0.0,0.024,0.707,0.078,3,4,0.649,0.653,0.698
2026-08-07 03:45:00,0.49,0.135,0.018,0.084,0.022,0.749,0.005,3,4,0.712,0.721,0.77
2026-08-07 04:00:00,0.51,0.153,0.0,0.045,0.0,0.707,0.105,4,4,0.718,0.817,0.665
2026-08-07 04:15:00,0.507,0.155,0.024,0.139,0.013,0.838,0.0,4,4,0.844,0.704,0.704
2026-08-07 04:30:00,0.521,0.161,0.0,0.0,0.015,0.697,0.038,4,4,0.707,0.649,0.698
2026-08-07 04:45:00,0.49,0.151,0.082,0.0,0.001,0.724,0.0,4,4,0.749,0.712,0.857
2026-08-07 05:00:00,0.495,0.153,0.066,0.137,0.008,0.86,0.0,5,4,0.707,0.718,0.88
2026-08-07 05:15:00,0.48,0.146,0.167,0.078,0.0,0.872,0.026,5,4,0.838,0.844,0.882
2026-08-07 05:30:00,0.491,0.153,0.175,0.0,0.02,0.839,0.054,5,4,0.697,0.707,0.945
2026-08-07 05:45:00,0.508,0.147,0.222,0.003,0.028,0.908,0.0,5,4,0.724,0.749,0.918
2026-08-07 06:00:00,0.515,0.106,0.252,0.11,0.031,1.015,0.143,6,4,0.86,0.707,1.019
2026-08-07 06:15:00,0.482,0.096,0.285,0.173,0.024,1.06,0.045,6,4,0.872,0.838,0.951
2026-08-07 06:30:00,0.517,0.104,0.328,0.042,0.01,1.002,0.393,6,4,0.839,0.697,0.955
2026-08-07 06:45:00,0.527,0.1,0.241,0.0,0.001,0.869,0.68,6,4,0.908,0.724,1.099
2026-08-07 07:00:00,0.508,0.111,0.29,0.217,0.002,1.129,0.956,7,4,1.015,0.86,0.941
2026-08-07 07:15:00,0.538,0.099,0.233,0.077,0.007,0.954,1.294,7,4,1.06,0.872,1.187
2026-08-07 07:30:00,0.485,0.082,0.158,0.037,0.011,0.773,1.166,7,4,1.002,0.839,0.888
2026-08-07 07:45:00,0.475,0.113,0.116,0.002,0.018,0.724,1.512,7,4,0.869,0.908,0.994
2026-08-07 08:00:00,0.464,0.091,0.131,0.42,0.01,1.116,1.554,8,4,1.129,1.015,1.086
2026-08-07 08:15:00,0.53,0.093,0.046,0.411,0.023,1.104,1.966,8,4,0.954,1.06,1.124
2026-08-07 08:30:00,0.513,0.094,0.018,0.443,0.018,1.085,2.178,8,4,0.773,1.002,1.094
2026-08-07 08:45:00,0.499,0.114,0.047,0.68,0.02,1.359,2.489,8,4,0.724,0.869,1.213
2026-08-07 09:00:00,0.506,0.079,0.02,0.687,0.031,1.323,2.511,9,4,1.116,1.129,1.566
2026-08-07 09:15:00,0.477,0.131,0.0,0.875,0.008,1.492,2.761,9,4,1.104,0.954,1.298
2026-08-07 09:30:00,0.549,0.111,0.008,0.672,0.711,2.05,2.862,9,4,1.085,0.773,1.569
2026-08-07 09:45:00,0.503,0.102,0.0,0.913,0.02,1.538,2.895,9,4,1.359,0.724,1.637
2026-08-07 10:00:00,0.502,0.099,0.023,0.866,0.017,1.507,2.919,10,4,1.323,1.116,1.717
2026-08-07 10:15:00,0.515,0.103,0.021,1.122,0.029,1.789,3.197,10,4,1.492,1.104,1.672
2026-08-07 10:30:00,0.51,0.105,0.011,1.241,0.029,1.895,3.116,10,4,2.05,1.085,1.895
2026-08-07 10:45:00,0.504,0.106,0.007,1.453,0.64,2.711,3.476,10,4,1.538,1.359,2.018
2026-08-07 11:00:00,0.484,0.106,0.035,1.521,0.018,2.164,3.397,11,4,1.507,1.323,2.057
2026-08-07 11:15:00,0.509,0.101,0.0,1.705,0.559,2.874,3.585,11,4,1.789,1.492,2.297
2026-08-07 11:30:00,0.538,0.098,0.0,1.837,0.565,3.038,3.455,11,4,1.895,2.05,2.301
2026-08-07 11:45:00,0.527,0.098,0.009,2.103,0.026,2.763,3.553,11,4,2.711,1.538,2.627
2026-08-07 12:00:00,0.532,0.098,0.042,1.97,0.023,2.665,3.555,12,4,2.164,1.507,2.501
2026-08-07 12:15:00,0.49,0.111,0.0,2.015,0.038,2.654,3.522,12,4,2.874,1.789,2.876
2026-08-07 12:30:00,0.48,0.106,0.0,2.231,0.005,2.822,3.46,12,4,3.038,1.895,2.762
2026-08-07 12:45:00,0.497,0.071,0.008,2.212,0.019,2.807,3.505,12,4,2.763,2.711,3.555
2026-08-07 13:00:00,0.501,0.107,0.0,2.513,0.011,3.132,3.321,13,4,2.665,2.164,3.055
2026-08-07 13:15:00,0.522,0.102,0.0,2.395,0.684,3.703,3.225,13,4,2.654,2.874,2.973
2026-08-07 13:30:00,0.466,0.1,0.023,2.409,0.004,3.001,3.389,13,4,2.822,3.038,3.154
2026-08-07 13:45:00,0.531,0.096,0.047,2.444,0.023,3.141,3.242,13,4,2.807,2.763,3.005
2026-08-07 14:00:00,0.497,0.111,0.004,2.572,0.014,3.198,3.067,14,4,3.132,2.665,3.273
2026-08-07 14:15:00,0.491,0.109,0.0,2.476,0.013,3.089,3.105,14,4,3.703,2.654,3.129
2026-08-07 14:30:00,0.48,0.092,0.0,2.401,0.006,2.979,2.777,14,4,3.001,2.822,3.027
2026-08-07 14:45:00,0.467,0.104,0.007,2.59,0.015,3.183,2.789,14,4,3.141,2.807,3.016
2026-08-07 15:00:00,0.516,0.09,0.025,2.279,0.031,2.942,2.516,15,4,3.198,3.132,3.088
2026-08-07 15:15:00,0.501,0.086,0.015,2.296,0.02,2.918,2.227,15,4,3.089,3.703,2.839
2026-08-07 15:30:00,0.474,0.094,0.009,2.271,0.026,2.874,2.336,15,4,2.979,3.001,2.743
2026-08-07 15:45:00,0.474,0.109,0.001,1.946,0.037,2.567,2.062,15,4,3.183,3.141,2.728
2026-08-07 16:00:00,0.493,0.11,0.0,2.05,0.023,2.675,1.755,16,4,2.942,3.198,2.446
2026-08-07 16:15:00,0.533,0.105,0.045,1.782,0.014,2.48,1.636,16,4,2.918,3.089,2.735
2026-08-07 16:30:00,0.495,0.107,0.059,1.849,0.025,2.535,1.312,16,4,2.874,2.979,2.357
2026-08-07 16:45:00,0.47,0.105,0.025,1.546,0.015,2.161,1.219,16,4,2.567,3.183,2.406
2026-08-07 17:00:00,0.495,0.094,0.107,1.586,0.015,2.296,0.675,17,4,2.675,2.942,2.256
2026-08-07 17:15:00,0.495,0.104,0.109,1.501,0.005,2.213,0.587,17,4,2.48,2.918,1.968
2026-08-07 17:30:00,0.446,0.108,0.151,1.352,0.029,2.087,0.559,17,4,2.535,2.874,2.015
2026-08-07 17:45:00,0.499,0.108,0.125,1.17,0.016,1.917,0.206,17,4,2.161,2.567,1.997
2026-08-07 18:00:00,0.495,0.112,0.155,1.005,0.022,1.788,0.021,18,4,2.296,2.675,1.833
2026-08-07 18:15:00,0.514,0.107,0.209,0.859,0.01,1.699,0.0,18,4,2.213,2.48,1.948
2026-08-07 18:30:00,0.537,0.104,0.25,0.959,0.024,1.874,0.185,18,4,2.087,2.535,1.738
2026-08-07 18:45:00,0.523,0.111,0.301,0.644,0.012,1.59,0.119,18,4,1.917,2.161,1.71
2026-08-07 19:00:00,0.495,0.1,0.298,0.52,0.019,1.431,0.0,19,4,1.788,2.296,1.466
2026-08-07 19:15:00,0.478,0.091,0.291,0.607,0.029,1.496,0.0,19,4,1.699,2.213,1.353
2026-08-07 19:30:00,0.551,0.098,0.279,0.386,0.028,1.343,0.103,19,4,1.874,2.087,1.364
2026-08-07 19:45:00,0.501,0.093,0.32,0.303,0.02,1.237,0.198,19,4,1.59,1.917,1.324
2026-08-07 20:00:00,0.5,0.143,0.264,0.194,0.002,1.104,0.095,20,4,1.431,1.788,1.356
2026-08-07 20:15:00,0.5,0.149,0.297,0.237,0.05,1.232,0.217,20,4,1.496,1.699,1.008
2026-08-07 20:30:00,0.504,0.142,0.235,0.231,0.037,1.149,0.0,20,4,1.343,1.874,1.172
2026-08-07 20:45:00,0.497,0.147,0.244,0.223,0.027,1.138,0.0,20,4,1.237,1.59,1.092
2026-08-07 21:00:00,0.489,0.131,0.196,0.259,0.012,1.087,0.0,21,4,1.104,1.431,1.007
2026-08-07 21:15:00,0.489,0.152,0.149,0.188,0.019,0.997,0.044,21,4,1.232,1.496,1.092
2026-08-07 21:30:00,0.499,0.15,0.113,0.091,0.015,0.868,0.018,21,4,1.149,1.343,0.909
2026-08-07 21:45:00,0.489,0.142,0.091,0.069,0.033,0.823,0.0,21,4,1.138,1.237,0.994
2026-08-07 22:00:00,0.486,0.157,0.083,0.122,0.023,0.871,0.081,22,4,1.087,1.104,0.745
2026-08-07 22:15:00,0.502,0.159,0.057,0.184,0.012,0.915,0.123,22,4,0.997,1.232,0.872
2026-08-07 22:30:00,0.495,0.134,0.029,0.058,0.015,0.731,0.0,22,4,0.868,1.149,0.929
2026-08-07 22:45:00,0.53,0.142,0.025,0.0,0.031,0.729,0.0,22,4,0.823,1.138,0.936
2026-08-07 23:00:00,0.447,0.142,0.021,0.0,0.036,0.647,0.082,23,4,0.871,1.087,0.677
2026-08-07 23:15:00,0.522,0.141,0.0,0.0,0.035,0.698,0.0,23,4,0.915,0.997,0.685
2026-08-07 23:30:00,0.525,0.158,0.018,0.083,0.028,0.812,0.0,23,4,0.731,0.868,0.68
2026-08-07 23:45:00,0.459,0.148,0.0,0.071,0.017,0.695,0.102,23,4,0.729,0.823,0.719
2026-08-08 00:00:00,0.493,0.147,0.0,0.058,0.0,0.698,0.0,0,5,0.647,0.871,0.722
2026-08-08 00:15:00,0.493,0.13,0.0,0.0,0.023,0.646,0.0,0,5,0.698,0.915,0.734
2026-08-08 00:30:00,0.472,0.156,0.0,0.141,0.02,0.789,0.033,0,5,0.812,0.731,0.617
2026-08-08 00:45:00,0.484,0.138,0.0,0.0,0.021,0.643,0.0,0,5,0.695,0.729,0.693
2026-08-08 01:00:00,0.478,0.151,0.0,0.096,0.021,0.744,0.078,1,5,0.698,0.647,0.851
2026-08-08 01:15:00,0.535,0.153,0.039,0.0,0.007,0.734,0.0,1,5,0.646,0.698,0.66
2026-08-08 01:30:00,0.519,0.164,0.0,0.0,0.026,0.708,0.141,1,5,0.789,0.812,0.653
2026-08-08 01:45:00,0.525,0.137,0.004,0.059,0.026,0.752,0.0,1,5,0.643,0.695,0.721
2026-08-08 02:00:00,0.514,0.12,0.008,0.041,0.027,0.71,0.067,2,5,0.744,0.698,0.817
2026-08-08 02:15:00,0.477,0.152,0.003,0.036,0.029,0.697,0.075,2,5,0.734,0.646,0.704
2026-08-08 02:30:00,0.49,0.168,0.0,0.008,0.026,0.692,0.0,2,5,0.708,0.789,0.649
2026-08-08 02:45:00,0.51,0.162,0.0,0.0,0.016,0.688,0.0,2,5,0.752,0.643,0.712
2026-08-08 03:00:00,0.476,0.152,0.03,0.239,0.019,0.916,0.036,3,5,0.71,0.744,0.718
2026-08-08 03:15:00,0.514,0.145,0.038,0.119,0.021,0.837,0.007,3,5,0.697,0.734,0.844
2026-08-08 03:30:00,0.495,0.158,0.0,0.073,0.021,0.748,0.056,3,5,0.692,0.708,0.707
2026-08-08 03:45:00,0.493,0.14,0.0,0.013,0.03,0.675,0.0,3,5,0.688,0.752,0.749
2026-08-08 04:00:00,0.514,0.155,0.008,0.103,0.026,0.806,0.0,4,5,0.916,0.71,0.707
2026-08-08 04:15:00,0.509,0.155,0.005,0.054,0.041,0.764,0.201,4,5,0.837,0.697,0.838
2026-08-08 04:30:00,0.493,0.161,0.051,0.006,0.042,0.752,0.0,4,5,0.748,0.692,0.697
2026-08-08 04:45:00,0.523,0.178,0.05,0.0,0.021,0.772,0.073,4,5,0.675,0.688,0.724
2026-08-08 05:00:00,0.478,0.154,0.141,0.0,0.0,0.773,0.0,5,5,0.806,0.916,0.86
2026-08-08 05:15:00,0.512,0.145,0.161,0.0,0.032,0.851,0.0,5,5,0.764,0.837,0.872
2026-08-08 05:30:00,0.512,0.15,0.186,0.03,0.015,0.893,0.0,5,5,0.752,0.748,0.839
2026-08-08 05:45:00,0.494,0.132,0.247,0.0,0.012,0.885,0.0,5,5,0.772,0.675,0.908
2026-08-08 06:00:00,0.507,0.093,0.287,0.174,0.016,1.076,0.057,6,5,0.773,0.806,1.015
2026-08-08 06:15:00,0.475,0.096,0.279,0.02,0.016,0.886,0.372,6,5,0.851,0.764,1.06
2026-08-08 06:30:00,0.518,0.095,0.284,0.0,0.026,0.923,0.512,6,5,0.893,0.752,1.002
2026-08-08 06:45:00,0.496,0.102,0.292,0.022,0.004,0.917,0.705,6,5,0.885,0.772,0.869
2026-08-08 07:00:00,0.49,0.092,0.282,0.0,0.009,0.873,0.822,7,5,1.076,0.773,1.129
2026-08-08 07:15:00,0.521,0.111,0.229,0.087,0.023,0.972,1.196,7,5,0.886,0.851,0.954
2026-08-08 07:30:00,0.486,0.1,0.15,0.077,0.026,0.839,1.578,7,5,0.923,0.893,0.773
2026-08-08 07:45:00,0.472,0.1,0.121,0.153,0.026,0.872,1.536,7,5,0.917,0.885,0.724
2026-08-08 08:00:00,0.469,0.097,0.096,0.0,0.012,0.674,1.742,8,5,0.873,1.076,1.116
2026-08-08 08:15:00,0.512,0.102,0.063,0.083,0.01,0.77,1.921,8,5,0.972,0.886,1.104
2026-08-08 08:30:00,0.474,0.108,0.08,0.0,0.015,0.678,2.118,8,5,0.839,0.923,1.085
2026-08-08 08:45:00,0.535,0.091,0.0,0.178,0.022,0.827,2.072,8,5,0.872,0.917,1.359
2026-08-08 09:00:00,0.458,0.093,0.023,0.177,0.035,0.786,2.557,9,5,0.674,0.873,1.323
2026-08-08 09:15:00,0.534,0.097,0.037,0.192,0.0,0.86,2.591,9,5,0.77,0.972,1.492
2026-08-08 09:30:00,0.504,0.087,0.049,0.162,0.018,0.82,2.662,9,5,0.678,0.839,2.05
2026-08-08 09:45:00,0.498,0.092,0.0,0.225,0.007,0.821,3.034,9,5,0.827,0.872,1.538
2026-08-08 10:00:00,0.489,0.095,0.01,0.366,0.003,0.964,2.974,10,5,0.786,0.674,1.507
2026-08-08 10:15:00,0.508,0.109,0.012,0.2,0.03,0.858,3.158,10,5,0.86,0.77,1.789
2026-08-08 10:30:00,0.499,0.103,0.004,0.267,0.025,0.898,3.435,10,5,0.82,0.678,1.895
2026-08-08 10:45:00,0.522,0.102,0.0,0.169,0.024,0.818,3.229,10,5,0.821,0.827,2.711
2026-08-08 11:00:00,0.502,0.109,0.009,0.216,0.029,0.865,3.284,11,5,0.964,0.786,2.164
2026-08-08 11:15:00,0.503,0.099,0.0,0.338,0.015,0.955,3.518,11,5,0.858,0.86,2.874
2026-08-08 11:30:00,0.493,0.104,0.014,0.464,0.016,1.09,3.643,11,5,0.898,0.82,3.038
2026-08-08 11:45:00,0.499,0.099,0.003,0.352,0.042,0.994,3.394,11,5,0.818,0.821,2.763
2026-08-08 12:00:00,0.506,0.103,0.0,0.377,0.018,1.003,3.6,12,5,0.865,0.964,2.665
2026-08-08 12:15:00,0.466,0.094,0.041,0.381,0.027,1.009,3.609,12,5,0.955,0.858,2.654
2026-08-08 12:30:00,0.473,0.076,0.0,0.388,0.02,0.956,3.323,12,5,1.09,0.898,2.822
2026-08-08 12:45:00,0.515,0.099,0.0,0.488,0.002,1.103,3.57,12,5,0.994,0.818,2.807
2026-08-08 13:00:00,0.503,0.114,0.04,0.323,0.0,0.981,3.525,13,5,1.003,0.865,3.132
2026-08-08 13:15:00,0.496,0.109,0.0,0.613,0.014,1.233,3.339,13,5,1.009,0.955,3.703
2026-08-08 13:30:00,0.5,0.11,0.0,0.427,0.031,1.067,3.413,13,5,0.956,1.09,3.001
2026-08-08 13:45:00,0.507,0.112,0.0,0.57,0.028,1.218,3.306,13,5,1.103,0.994,3.141
2026-08-08 14:00:00,0.489,0.101,0.017,0.373,0.029,1.009,3.092,14,5,0.981,1.003,3.198
2026-08-08 14:15:00,0.484,0.102,0.005,0.565,0.01,1.166,2.914,14,5,1.233,1.009,3.089
2026-08-08 14:30:00,0.504,0.094,0.0,0.56,0.036,1.194,2.726,14,5,1.067,0.956,2.979
2026-08-08 14:45:00,0.48,0.097,0.0,0.523,0.01,1.111,2.672,14,5,1.218,1.103,3.183
2026-08-08 15:00:00,0.508,0.106,0.0,0.374,0.022,1.01,2.574,15,5,1.009,0.981,2.942
2026-08-08 15:15:00,0.466,0.112,0.004,0.483,0.02,1.085,2.314,15,5,1.166,1.233,2.918
2026-08-08 15:30:00,0.521,0.099,0.017,0.323,0.018,0.977,1.947,15,5,1.194,1.067,2.874
2026-08-08 15:45:00,0.509,0.095,0.022,0.396,0.033,1.056,2.104,15,5,1.111,1.218,2.567
2026-08-08 16:00:00,0.505,0.1,0.0,0.503,0.013,1.121,1.799,16,5,1.01,1.009,2.675
2026-08-08 16:15:00,0.52,0.106,0.05,0.457,0.007,1.139,1.536,16,5,1.085,1.166,2.48
2026-08-08 16:30:00,0.533,0.086,0.046,0.355,0.02,1.04,1.448,16,5,0.977,1.194,2.535
2026-08-08 16:45:00,0.52,0.077,0.084,0.231,0.016,0.928,1.296,16,5,1.056,1.111,2.161
2026-08-08 17:00:00,0.463,0.094,0.084,0.368,0.054,1.063,0.641,17,5,1.121,1.01,2.296
2026-08-08 17:15:00,0.474,0.088,0.119,0.28,0.027,0.988,0.738,17,5,1.139,1.085,2.213
2026-08-08 17:30:00,0.488,0.095,0.133,0.021,0.016,0.752,0.322,17,5,1.04,0.977,2.087
2026-08-08 17:45:00,0.501,0.099,0.179,0.307,0.009,1.094,0.283,17,5,0.928,1.056,1.917
2026-08-08 18:00:00,0.51,0.095,0.192,0.203,0.001,1.003,0.013,18,5,1.063,1.121,1.788
2026-08-08 18:15:00,0.485,0.115,0.21,0.304,0.01,1.123,0.064,18,5,0.988,1.139,1.699
2026-08-08 18:30:00,0.504,0.103,0.286,0.053,0.021,0.967,0.0,18,5,0.752,1.04,1.874
2026-08-08 18:45:00,0.485,0.103,0.283,0.0,0.034,0.905,0.0,18,5,1.094,0.928,1.59
2026-08-08 19:00:00,0.488,0.106,0.295,0.153,0.031,1.073,0.0,19,5,1.003,1.063,1.431
2026-08-08 19:15:00,0.472,0.089,0.27,0.137,0.022,0.99,0.041,19,5,1.123,0.988,1.496
2026-08-08 19:30:00,0.482,0.11,0.274,0.0,0.017,0.883,0.102,19,5,0.967,0.752,1.343
2026-08-08 19:45:00,0.473,0.099,0.302,0.0,0.023,0.897,0.0,19,5,0.905,1.094,1.237
2026-08-08 20:00:00,0.48,0.157,0.287,0.343,0.015,1.282,0.103,20,5,1.073,1.003,1.104
2026-08-08 20:15:00,0.521,0.139,0.252,0.027,0.037,0.977,0.0,20,5,0.99,1.123,1.232
2026-08-08 20:30:00,0.481,0.134,0.243,0.121,0.018,0.998,0.036,20,5,0.883,0.967,1.149
2026-08-08 20:45:00,0.553,0.158,0.244,0.0,0.019,0.974,0.0,20,5,0.897,0.905,1.138
2026-08-08 21:00:00,0.51,0.154,0.196,0.0,0.0,0.859,0.018,21,5,1.282,1.073,1.087
2026-08-08 21:15:00,0.504,0.141,0.129,0.01,0.018,0.802,0.089,21,5,0.977,0.99,0.997
2026-08-08 21:30:00,0.483,0.141,0.121,0.0,0.028,0.774,0.0,21,5,0.998,0.883,0.868
2026-08-08 21:45:00,0.514,0.161,0.081,0.0,0.009,0.766,0.0,21,5,0.974,0.897,0.823
2026-08-08 22:00:00,0.488,0.138,0.067,0.003,0.012,0.709,0.018,22,5,0.859,1.282,0.871
2026-08-08 22:15:00,0.502,0.166,0.048,0.038,0.028,0.782,0.24,22,5,0.802,0.977,0.915
2026-08-08 22:30:00,0.551,0.141,0.031,0.0,0.005,0.728,0.0,22,5,0.774,0.998,0.731
2026-08-08 22:45:00,0.498,0.156,0.004,0.0,0.031,0.689,0.204,22,5,0.766,0.974,0.729
2026-08-08 23:00:00,0.523,0.147,0.017,0.054,0.015,0.756,0.2,23,5,0.709,0.859,0.647
2026-08-08 23:15:00,0.486,0.156,0.002,0.0,0.016,0.66,0.0,23,5,0.782,0.802,0.698
2026-08-08 23:30:00,0.499,0.145,0.0,0.0,0.009,0.653,0.0,23,5,0.728,0.774,0.812
2026-08-08 23:45:00,0.535,0.148,0.046,0.076,0.024,0.831,0.0,23,5,0.689,0.766,0.695
2026-08-09 00:00:00,0.487,0.15,0.022,0.051,0.045,0.755,0.0,0,6,0.756,0.709,0.698
2026-08-09 00:15:00,0.536,0.14,0.0,0.0,0.028,0.704,0.0,0,6,0.66,0.782,0.646
2026-08-09 00:30:00,0.514,0.157,0.0,0.0,0.011,0.683,0.0,0,6,0.653,0.728,0.789
2026-08-09 00:45:00,0.489,0.145,0.0,0.0,0.031,0.665,0.15,0,6,0.831,0.689,0.643
2026-08-09 01:00:00,0.513,0.148,0.034,0.0,0.017,0.711,0.0,1,6,0.755,0.756,0.744
2026-08-09 01:15:00,0.519,0.14,0.038,0.0,0.034,0.731,0.0,1,6,0.704,0.66,0.734
2026-08-09 01:30:00,0.512,0.124,0.003,0.0,0.028,0.668,0.0,1,6,0.683,0.653,0.708
2026-08-09 01:45:00,0.469,0.148,0.02,0.065,0.0,0.703,0.037,1,6,0.665,0.831,0.752
2026-08-09 02:00:00,0.485,0.174,0.004,0.143,0.01,0.816,0.026,2,6,0.711,0.755,0.71
2026-08-09 02:15:00,0.495,0.158,0.0,0.0,0.029,0.682,0.006,2,6,0.731,0.704,0.697
2026-08-09 02:30:00,0.499,0.15,0.0,0.076,0.022,0.746,0.0,2,6,0.668,0.683,0.692
2026-08-09 02:45:00,0.512,0.147,0.003,0.0,0.01,0.672,0.0,2,6,0.703,0.665,0.688
2026-08-09 03:00:00,0.504,0.15,0.0,0.067,0.014,0.734,0.05,3,6,0.816,0.711,0.916
2026-08-09 03:15:00,0.473,0.155,0.0,0.0,0.001,0.63,0.0,3,6,0.682,0.731,0.837
2026-08-09 03:30:00,0.508,0.138,0.002,0.032,0.019,0.698,0.031,3,6,0.746,0.668,0.748
2026-08-09 03:45:00,0.512,0.161,0.005,0.0,0.042,0.721,0.021,3,6,0.672,0.703,0.675
2026-08-09 04:00:00,0.511,0.157,0.014,0.134,0.028,0.845,0.112,4,6,0.734,0.816,0.806
2026-08-09 04:15:00,0.522,0.157,0.003,0.0,0.042,0.723,0.068,4,6,0.63,0.682,0.764
2026-08-09 04:30:00,0.517,0.154,0.026,0.066,0.029,0.792,0.019,4,6,0.698,0.746,0.752
2026-08-09 04:45:00,0.509,0.15,0.039,0.0,0.03,0.729,0.152,4,6,0.721,0.672,0.772
2026-08-09 05:00:00,0.499,0.157,0.117,0.0,0.04,0.812,0.042,5,6,0.845,0.734,0.773
2026-08-09 05:15:00,0.467,0.156,0.095,0.0,0.024,0.742,0.13,5,6,0.723,0.63,0.851
2026-08-09 05:30:00,0.509,0.146,0.205,0.0,0.018,0.878,0.061,5,6,0.792,0.698,0.893
2026-08-09 05:45:00,0.504,0.144,0.254,0.01,0.03,0.943,0.0,5,6,0.729,0.721,0.885
2026-08-09 06:00:00,0.505,0.101,0.259,0.008,0.035,0.908,0.13,6,6,0.812,0.845,1.076
2026-08-09 06:15:00,0.474,0.115,0.239,0.042,0.015,0.886,0.292,6,6,0.742,0.723,0.886
2026-08-09 06:30:00,0.478,0.088,0.293,0.03,0.013,0.902,0.55,6,6,0.878,0.792,0.923
2026-08-09 06:45:00,0.521,0.085,0.289,0.107,0.021,1.024,0.859,6,6,0.943,0.729,0.917
2026-08-09 07:00:00,0.499,0.102,0.245,0.125,0.028,0.999,1.067,7,6,0.908,0.812,0.873
2026-08-09 07:15:00,0.514,0.101,0.216,0.0,0.028,0.858,1.391,7,6,0.886,0.742,0.972
2026-08-09 07:30:00,0.501,0.102,0.213,0.135,0.006,0.955,1.57,7,6,0.902,0.878,0.839
2026-08-09 07:45:00,0.501,0.102,0.151,0.0,0.039,0.793,2.01,7,6,1.024,0.943,0.872
2026-08-09 08:00:00,0.519,0.098,0.079,0.126,0.014,0.835,2.117,8,6,0.999,0.908,0.674
2026-08-09 08:15:00,0.49,0.115,0.033,0.142,0.017,0.796,2.327,8,6,0.858,0.886,0.77
2026-08-09 08:30:00,0.502,0.084,0.034,0.0,0.011,0.631,2.499,8,6,0.955,0.902,0.678
2026-08-09 08:45:00,0.491,0.092,0.02,0.117,0.047,0.766,2.833,8,6,0.793,1.024,0.827
2026-08-09 09:00:00,0.491,0.099,0.023,0.078,0.022,0.714,3.029,9,6,0.835,0.999,0.786
2026-08-09 09:15:00,0.494,0.084,0.0,0.067,0.011,0.656,3.239,9,6,0.796,0.858,0.86
2026-08-09 09:30:00,0.504,0.098,0.014,0.297,0.029,0.942,3.274,9,6,0.631,0.955,0.82
2026-08-09 09:45:00,0.49,0.117,0.04,0.118,0.028,0.793,3.379,9,6,0.766,0.793,0.821
2026-08-09 10:00:00,0.525,0.1,0.017,0.125,0.018,0.785,3.749,10,6,0.714,0.835,0.964
2026-08-09 10:15:00,0.482,0.102,0.0,0.236,0.028,0.849,3.966,10,6,0.656,0.796,0.858
2026-08-09 10:30:00,0.496,0.087,0.0,0.322,0.012,0.917,3.83,10,6,0.942,0.631,0.898
2026-08-09 10:45:00,0.491,0.094,0.0,0.264,0.015,0.864,4.19,10,6,0.793,0.766,0.818
2026-08-09 11:00:00,0.529,0.096,0.024,0.42,0.0,1.069,4.14,11,6,0.785,0.714,0.865
2026-08-09 11:15:00,0.504,0.097,0.0,0.382,0.007,0.989,4.174,11,6,0.849,0.656,0.955
2026-08-09 11:30:00,0.521,0.113,0.001,0.136,0.038,0.808,4.18,11,6,0.917,0.942,1.09
2026-08-09 11:45:00,0.47,0.106,0.001,0.324,0.036,0.938,4.109,11,6,0.864,0.793,0.994
2026-08-09 12:00:00,0.505,0.089,0.0,0.344,0.021,0.959,4.355,12,6,1.069,0.785,1.003
2026-08-09 12:15:00,0.518,0.102,0.0,0.47,0.037,1.127,4.17,12,6,0.989,0.849,1.009
2026-08-09 12:30:00,0.502,0.105,0.006,0.179,0.018,0.81,4.142,12,6,0.808,0.917,0.956
2026-08-09 12:45:00,0.521,0.111,0.0,0.713,0.018,1.364,4.274,12,6,0.938,0.864,1.103
2026-08-09 13:00:00,0.49,0.116,0.01,0.526,0.021,1.162,3.923,13,6,0.959,1.069,0.981
2026-08-09 13:15:00,0.528,0.09,0.0,0.5,0.019,1.136,3.878,13,6,1.127,0.989,1.233
2026-08-09 13:30:00,0.546,0.092,0.025,0.611,0.018,1.291,3.931,13,6,0.81,0.808,1.067
2026-08-09 13:45:00,0.493,0.087,0.0,0.733,0.031,1.344,3.847,13,6,1.364,0.938,1.218
